text,label,sentiment
music music music vanessa carlton twilight lt3 what the fck is that my userpic is a bit destroyed gtlt ouch,0,negative
tar quotguinan wtfquot guinan quotnot belong lame death epic failquot yar quotnot like quot,0,negative
na from crawl small pikin dey walk,1,neutral
wishes she could could be with her daughter on her bday,0,negative
where una dey find all this gist,1,neutral
that would be,2,positive
helloo how bout a hi to us in the uk btw when are we gonna hear some new stuff x,2,positive
a client gave me k to make a birthday cake for her daughter with icing sugar i told her ma this money wont be enough to do what you want my mum was like do it for her na na we we in my mind shey baby we we i dey use fo market i dont like doing business with my mums crew,0,negative
i need a mac and fast getting in the car and heading to the apple storeonly to dream,2,positive
lmao one of my riders did something wrong and i raised my voice and this man told me not to try it again why woman go dey talk to me like that so appaz if na man e fit talk to am anyhow lmao,2,positive
sis thank youthank god say e still dey sef lol happy new year in advance oo,0,negative
maggie how are you you're living in cali now hows lifewhat are you doing out there long time no see,2,positive
seriously e be like say aunty vee don dey catch feelings o,0,negative
awww i miss u guys wish i was there,0,negative
all i just want now na padi wen go dey look me like fresh tomatoes as we dey gist just like dey look goals,0,negative
na hours she de do on top mat him hrs abeg if we add you she go sleep for there ni,2,positive
evamisseva issa baby girl life my love this babe eh e don tey thanks sis for supporting from the beginning i truly appreciate god bless bless you port harcourt,0,negative
wooo i dun tire to dey grind anything wey wan sup make e supp,1,neutral
enjoyed all the sunshine today since apparently another tsunami is heading our way within hours,0,negative
so we are almost done with how much did you save abi i should mind my business me sef wey dey tweet like this need money die,2,positive
haaa nice pun jenni sarah get a bunch of little pine trees and put it on the offenders desk lol,2,positive
going to swim a few laps to offset the in n out hoping it wakes me up still wondering why didn't invite me to old navy,0,negative
i broke half of my toenail off,0,negative
i know i feel bit ill too n my manager stil hasnt turned up i hate workin saturdays,0,negative
nah man wey dey reason dey scratch bear bear best birthday wishes to me kindly drop some kind words,0,negative
i am totally bummed that christiano ronaldo isn't going to playing in man u anymore anjo,0,negative
tv's have a good holiday mate,2,positive
just got done working out severe tstorms tonight so i couldn't go walk did intense cardiostrength workout that kicked my ass instead,2,positive
lalalabored at work and wondering why nobody will talk to me today,0,negative
i've most autodms blocked now i'll get a few less spymaster get rich and get followers messages twitter is much better as a result,2,positive
lego harry potter video game trailer via seriously all these games are exactly the same moneygrubbers,0,negative
going to check hahah yes it does it's maths amp science which i hate to the core,0,negative
na only him waka come,1,neutral
you dey dress forget,0,negative
biko dem don start selling sim,1,neutral
feelin a little sickthink i'm gettin the tummy flu,0,negative
spring awaking the music is awesome you should hear her sing and play the piano maybe i'll try to get her to post on youtube,2,positive
im tired of doing the girl is good because whenever i need help i no dey see person wey go help me,2,positive
tomorrow is scarp spinning day about time to spin my carding scraps it will be a nice surprise,2,positive
not a good time for a relationship maybe a good time for a few flings though he's young she's young they've got years,2,positive
local man is pleased we don even play our champions league before the people wey qualify play sef levels,0,negative
missing asia mary and rose,0,negative
u got me there give us another one for when i at work i can think about it,2,positive
today is a beautiful day i have a beautiful daughter and soon family to come was at church today and im feeling great,2,positive
omoh ph people dey suffer o this days my body don tell me for traffic,2,positive
woke up need to do some homework before school,0,negative
yes boo but i can't forward u know effin loved,0,negative
oh no you di'int i thought we were tighter than that,0,negative
dude you're a hax0r1 you should put final cut pro on there and tell me how stable it is,2,positive
man it cancel we are not going in toronto,0,negative
e don tay wey i don dey crush on this fine woman not knowing shes a fellow red i knew we had a connection nb pls dont sub,0,negative
my friend was hit by an ied in iraq he's fine but it feels like we are drifting,0,negative
i want siena too late i guess yawns,0,negative
re quotreading is exhaustingquot lol can she dust or do laundry if so send her here to train my 2 the evil hound sisters,2,positive
even if you dont know what to tweet to help during this time atleast copy and paste from verified sites and tweet surprise us small na copy and paste no dey kill my guy dey useful,2,positive
grreeeaaaat now i am going to have to give plasma tommrow oops,0,negative
una no dey help me ooh with all these delivery ooh like i just stay indoors everyday except to go to work church market or park na wah oh,2,positive
i'm impressed and a little flattered,2,positive
it's monday but i don't mind a bit because who cares about mondays during summer vacation ps it's already 413 ha xd,2,positive
yessss have done a video for fly with me,2,positive
