text,label,sentiment
i like to wait for the guest to show up and then i hand them a mop then i go see a movie,2,positive
i'm really good at losing the remote,0,negative
a thanks a lot man na the prayer be that o make e end well baba me sef dey learn ooo see how you just dey make me blush,0,negative
i share your frustrations,0,negative
leav dem make dem just open mouth cos they sabi talk,2,positive
and i couldnt audition fr a web showi didnt get a part,0,negative
wtf can her hey hey hey hey hey where i come from na this kind person dem dey call imbeside,2,positive
for the kind words i have fans,2,positive
good choice of music,2,positive
get 100 followers a day using once you add everyone you are on the train or pay vip,2,positive
nope the way dem dey mark me eh,1,neutral
me dat i like the person asking me continuously before i talk nko,0,negative
that's cause they are i adopted them when my pup got into the nest amp ate the others,0,negative
these internet service providers are extorting us they really are we spend so much on data and we never complain poor internet outrageous tariffs like say na straw una dey use draw my internet all the time gb off like that smile una no do well o,2,positive
at last inside and seated in the awesomest seats front center for decemberists i promise not to tweet more xoxo,2,positive
on my way to ngurah rai international airport thanks for the great 3 days bali,2,positive
just woke up at 4am amp i'm starving so what do i do eat something only 2 go back 2 sleep drink a huge glass of h2o or can i ignore it,0,negative
nor be una dey find proof,1,neutral
i like the travel agent or the tv newscaster,2,positive
id like to go to madrid to see you but i think its not possible anyway ill watch you on tuesday on quotel hormigueroquot,0,negative
busy week ahead but its all exciting things,2,positive
i don't feel good,0,negative
at last they ended together,2,positive
i broke a sweat when i saw your post had to confirm no wahala sha e dey happen to even the best of us,0,negative
just sitting here at travises all alone it's 430 in the morning and he's up stairs with his gf i miss kimberly,0,negative
i'm looking forward to the movie too but that quotceraquot twitter isn't really the actor sorry,0,negative
una don dey overdo am for the benin city which one small pikin when never reach dey do for hk make una calm down chairmen abeg no go spoil smallie life because grown up boys nor dey loyal again shuoooo wetin dey xup na every body must do yahoo,2,positive
geez woman i'm leaving in 2 days and you aren't around,0,negative
in other applerelated news my new macbook pro has shipped and of course it gets here on friday morning right before i go out of town,0,negative
emailed blogbank again regarding my blog earning,0,negative
hannadon comot asin new seasonmake una de update person,1,neutral
hahahahahah i can easily make ice milo but its just not the same,0,negative
come back soonalways live here someday or have your holiday here,2,positive
na me fuck up one girl was taking it na im i say what a woman can do a man can do better i didnt remember i was still a boy,2,positive
wait how u dey watch am u dey stream am,1,neutral
i miss quotdingdongditchingquot in san francisco,0,negative
animal crossing taking five and a nice warm blanket exactly what i need right now my toeleg is killing me and so is my burnt thumb,0,negative
lol it is i've done it three times myself none of them fun or fast just wishing her an easier time of it,2,positive
puked by far the worse yet i think my tummy came up wtf,0,negative
god yunno go understand like the k dem collect na smth wey i just load ohh and na new sim i fit even borrow so u see e just happened like that like u still dey shocked,2,positive
not nice lol,0,negative
so bees have food borne allergies,2,positive
thank you this review e don tey i don dey wait for am,0,negative
will email you right now while i'm thinking about it i'll try and be as descriptive as possible really hard to descr,0,negative
na that lampard is better than ole dey pain me pass lampard wey suppose still dey play ball,0,negative
we still have 8 mos on our contract for the current iphones can't upgrade yet,0,negative
now this one una go for get mouth una no hear say dey kidnapped people children for kaduna state abi deaf ni or una know say dss kill people for enugu na wa for this next level pipolo,2,positive
i can't make it doll i have a family thing we're gonna bring our dog na to be put to sleep,0,negative
thinks its to got to even think about sleep,0,negative
1045 on myspace i read it wrong it's said 745 pacific,0,negative
king blues my bolder,2,positive
ive been waiting for you patiently like a prodigal son waiting for his father dem no even sabi na hospital bed dem dey use,2,positive
awww no i take it back i miss you i wish you were here,0,negative
brain why you de do me so,2,positive
ahnahn why are you trying to spoil my good name nastop using my name with dont trust in a statementmy wife might see this na,2,positive
hahahahahaha it's very tanning here but i want to be paaalllee,0,negative
and they just served lunch on the traini miss out s listening to the eskies tho,2,positive
he came out with a cd not long ago and his song trading places haha i went to his ladys only concert he's still my,2,positive
its not been long you left us you fit still come back,0,negative
what is with msn making me click the wrong people garrrrr,0,negative
dude that is awesome i heart sgolene royal still bitter she lost,0,negative
